15.137715 28.005494 55.367768 6
9.436882 48.420314 15.947734 7
25.641130 35.801674 46.316514 7
4.367106 52.649294 36.808252 8
10.207774 30.243991 30.433116 6
13.526329 38.675184 4.937526 6
37.287919 3.285006 35.169375 7
22.791012 7.313605 39.184132 4
3.968454 54.244667 16.012644 6
16.867742 26.070504 40.010065 0
14.851890 42.329850 49.717195 7
35.483435 12.955488 28.593370 0
14.983028 5.010662 38.346608 7
5.409464 35.482137 12.861740 8
27.338012 42.180696 48.524045 7
23.981786 41.469089 3.465833 9
5.531564 5.052877 13.210703 6
53.069737 19.177111 23.965441 6
15.465186 29.844718 48.534176 6
48.836699 50.390667 31.221780 6
47.078644 16.002940 25.613957 5
17.113412 18.134110 52.803672 6
6.098633 44.784461 5.178186 6
0.596478 17.388436 43.442122 7
9.849264 29.463565 44.435907 5
9.674925 24.913371 52.337860 7
26.043465 44.503562 35.245088 6
27.456715 34.949600 28.262492 5
4.926270 28.716036 0.214058 5
19.350022 17.554046 45.951626 6
12.672733 27.062427 19.109485 7
49.263415 28.384825 32.297933 9
15.931444 30.101916 13.741585 6
24.032463 27.173632 39.772791 7
6.233338 17.728180 13.052057 5
47.349520 33.654585 43.690454 5
7.002604 3.069886 30.972643 6
33.032497 45.927551 17.973723 7
6.395181 52.818621 50.392927 7
16.715997 22.981585 4.424861 4
53.583643 31.062509 37.073893 6
10.852972 18.973768 0.263683 4
44.977012 34.390006 24.557140 7
6.759509 13.926227 3.515643 7
40.494200 24.919349 22.489633 7
11.743002 20.983098 15.821286 4
49.365009 16.513138 32.220859 8
26.608922 50.311871 15.686181 5
41.641417 51.314661 4.582143 5
38.004755 52.758329 22.927066 7
50.635269 6.251224 38.090865 6
26.372016 11.274712 10.288742 5
37.109602 49.193261 42.356379 7
18.359162 2.048718 55.252521 7
25.622700 36.790423 18.467730 8
38.486776 42.701341 44.461676 8
1.079838 33.586365 3.411642 7
22.467403 13.590484 53.148138 6
39.858817 12.925775 43.525154 6
44.521599 45.240036 46.782820 7
13.785144 45.648628 5.210225 8
1.813811 15.518095 8.140070 8
21.566688 55.357785 5.549467 4
11.744485 16.784073 48.542639 8
6.217842 25.600518 34.280225 7
27.539415 13.443977 37.164791 5
10.973480 12.293819 53.785347 8
32.200116 39.021555 17.856256 5
21.297785 14.061907 40.216956 6
15.917101 4.965242 5.551925 8
21.517625 27.806236 2.833454 7
22.165721 19.585926 19.750385 8
16.153480 52.927863 22.801038 6
31.181311 35.834808 50.518012 4
21.632244 49.902654 25.874590 8
4.641403 29.565300 39.810327 9
31.913936 44.894155 44.059840 9
46.137718 9.293751 27.683276 4
21.453915 37.756914 41.101714 7
41.329034 6.069855 55.212316 8
8.675474 11.881543 28.372764 7
8.448716 23.774565 40.654736 8
31.806227 47.417580 31.582146 9
23.974196 21.147869 13.180550 7
10.409920 48.305779 22.995098 6
33.723630 0.144461 40.269198 7
7.522184 38.297841 29.805203 8
50.157400 31.697412 49.766053 8
31.264436 0.032458 33.731134 5
21.142788 39.726088 28.524559 5
15.820736 51.125362 29.542650 8
38.191823 50.352721 16.379594 7
44.424190 39.460805 0.114449 5
13.943688 11.127784 22.472796 5
30.165147 16.875774 8.568771 7
43.885093 44.317228 11.994084 7
41.118933 10.635742 49.972794 8
17.521334 22.476969 29.122354 7
10.574237 46.574636 29.869278 4
44.110345 2.798541 13.294433 5
5.783483 30.776468 7.717639 7
3.087014 22.607296 52.823777 7
8.363113 2.827741 38.008643 4
14.346181 12.908160 42.903824 5
40.274073 45.624772 23.784738 6
50.678630 38.538430 39.997068 8
45.290847 0.470759 0.779961 6
17.806821 54.958874 35.027898 9
47.419715 55.174754 7.936147 5
1.105096 17.243588 31.946263 7
5.523559 16.146464 51.684546 4
50.461010 13.092838 7.951966 5
42.475115 30.266177 15.875174 5
38.295053 55.091358 10.957483 5
54.052305 32.743050 21.714757 7
19.730813 35.946669 3.252114 4
1.686009 24.268350 43.207390 7
16.089521 50.470809 0.720908 7
45.989979 37.870619 49.049832 6
43.927006 51.265554 12.522191 7
33.550813 5.339998 29.663150 8
32.080162 4.633407 0.188698 5
53.575750 45.232903 31.159994 0
16.410706 28.212745 32.911936 6
36.208753 30.153611 18.920497 9
39.427476 10.077484 5.005808 7
28.415482 14.485599 30.114806 5
19.116252 29.599627 19.931142 6
12.152320 33.959198 18.159056 6
37.404824 1.796472 17.560655 7
11.523745 34.136975 9.817951 8
40.623521 54.592655 39.734401 8
34.652086 19.269869 13.343917 5
46.509230 10.609426 34.532556 5
0.621765 4.728852 50.917758 8
21.949879 25.124543 24.479356 7
46.019186 46.572469 0.362306 6
2.765217 8.457102 29.739687 6
9.012055 48.091991 39.302096 5
21.332609 55.198348 18.716854 6
0.448530 15.919986 1.288539 7
48.680031 16.048467 1.878695 7
43.954385 52.016942 26.500742 6
1.485847 40.742333 51.160231 6
43.689931 52.016451 45.443766 8
52.057741 6.677319 24.079163 5
17.144267 1.896864 11.692162 7
15.346943 3.350969 18.246941 5
41.353393 7.512846 18.278714 4
20.601471 48.267584 19.167092 4
37.714188 38.663975 38.820283 7
46.408837 26.187508 53.090251 5
36.016942 17.424472 53.599431 6
16.613410 34.091637 29.138358 4
12.052093 17.181080 25.391970 6
54.091751 54.670920 32.955432 7
15.386333 10.198963 29.252410 7
26.855915 33.549934 39.825461 9
49.487698 28.222904 5.607263 5
23.191541 45.268118 53.188103 5
33.620943 25.610706 23.533672 7
22.686748 19.542225 1.219651 9
20.796620 10.785626 20.843483 8
53.158838 25.405705 49.004484 6
35.268589 35.728676 7.141736 8
50.268268 46.871822 13.240731 6
27.254237 2.570831 28.615365 9
5.084683 46.231010 53.650660 4
47.755666 35.341004 18.237723 8
47.206840 47.941564 7.086582 5
38.325220 18.767863 40.032481 8
1.271937 40.502447 2.559369 8
9.519624 7.699500 18.296782 3
26.469384 1.370190 51.222591 6
22.356819 30.131410 29.341626 5
34.355198 28.659220 12.351796 8
39.968689 7.910439 30.673398 7
9.324054 15.352286 19.206685 0
18.257670 49.084717 49.782473 5
33.057910 54.512307 51.545556 9
42.900062 37.676836 13.845149 8
29.838019 33.825330 11.078084 6
34.310238 42.044101 49.969862 7
52.494368 20.322987 5.960324 6
44.705231 40.937845 21.075413 8
23.252250 16.954760 7.677130 8
54.897364 1.779797 4.808970 6
23.984924 4.902262 22.852504 5
42.663077 26.962080 34.033911 6
49.700204 0.572757 26.515579 8
40.481460 44.216242 52.396394 7
51.385809 12.443843 45.633892 6
4.287209 45.628989 27.025029 6
53.540794 46.262290 55.488911 5
51.194922 37.804171 54.395272 4
38.223627 13.455153 10.955979 8
37.975116 6.579106 12.227165 3
54.094932 35.627279 15.365196 7
21.219908 24.267868 45.447575 7
39.837487 11.329549 36.742358 4
12.193975 42.308335 36.471646 4
30.625251 40.578156 30.913531 7
12.150153 35.663052 34.339127 7
55.079788 6.333121 17.684953 5
4.532382 54.472143 9.061603 8
48.279189 28.502503 19.337562 6
39.554416 20.728688 33.458906 7
48.388374 3.927027 18.797230 6
16.388074 11.441522 36.079479 7
53.549503 11.328109 34.347532 8
44.411853 28.029072 27.323063 7
8.305640 43.080168 11.580004 5
50.241279 6.136321 7.637490 8
52.849180 5.688171 44.674543 7
54.049599 50.554823 26.616095 6
31.146209 51.680106 45.446799 8
7.173988 53.416925 43.470012 4
28.500199 17.867232 17.358654 4
18.920044 16.092533 24.956247 5
5.456942 1.214806 0.884458 6
50.692507 4.841722 0.148503 4
47.722318 32.496331 11.868707 6
48.204146 22.406129 35.792002 8
37.667626 25.565201 38.704766 7
19.889987 6.318805 32.909039 7
50.690904 15.576924 39.056160 5
55.132726 48.091412 48.913302 4
26.621998 53.847603 23.052028 9
54.347733 2.477229 11.935800 7
51.943902 33.878958 28.926118 6
7.995368 28.367999 24.098810 8
24.496625 1.493926 34.941039 7
53.343732 51.595045 9.141189 6
18.546400 12.157325 9.597304 6
10.627963 8.195720 33.935961 8
33.902693 7.777082 18.482041 8
29.462163 31.053110 17.451692 6
38.578013 31.709921 25.296494 6
36.454446 29.008045 5.719329 7
10.934110 15.581258 37.433709 7
38.327468 28.369081 53.699579 6
9.443182 49.515619 9.056967 9
33.839584 52.291822 6.356161 5
47.090942 22.620892 22.905141 6
54.589233 37.411198 34.334191 9
31.279593 21.639594 50.747890 8
47.389036 45.348578 25.762714 5
12.563163 22.792569 35.093513 5
44.053475 13.901640 14.765663 4
42.347550 33.601678 30.972565 7
29.586250 18.533653 1.797405 4
29.270988 10.873357 1.525286 5
46.973411 2.284747 43.014576 3
54.679906 49.288412 18.074620 8
23.640622 38.196395 52.880174 6
43.572849 54.221290 18.987907 6
41.193743 12.671487 23.941414 5
50.439710 21.725922 42.364351 7
40.550057 44.432857 4.159040 5
1.775938 49.146419 42.262320 5
43.659767 26.081792 10.128910 5
53.952781 0.237879 20.862966 6
50.984517 41.474243 17.555252 7
40.381281 34.204606 2.644736 7
4.475033 4.649360 43.563676 4
10.459905 55.387478 12.670124 5
18.745944 36.120631 17.441059 7
1.881626 35.909876 40.695901 8
36.816102 30.781500 34.168285 8
48.117051 34.809203 34.708946 8
24.000560 32.292519 7.561535 7
29.780125 14.862957 51.386219 7
2.192350 5.595631 36.108862 0
26.180744 51.465522 30.915527 5
42.576825 52.598029 33.333248 9
32.139883 52.849181 27.226550 5
48.340343 18.799464 11.353579 5
7.287856 15.545751 43.359488 7
48.996348 50.858641 21.813286 8
33.304661 38.045720 44.260466 5
10.745032 18.942780 7.243616 4
4.827023 51.963225 29.886099 6
4.383772 51.811331 22.548842 5
52.260644 22.909511 18.101417 7
16.983464 9.672451 0.527579 4
44.181149 47.302762 18.267221 7
22.763706 50.427081 36.923331 6
22.802769 11.041511 4.076912 6
26.851687 51.368435 7.761041 7
32.067500 35.686319 35.687000 5
25.376852 44.777738 9.420211 8
41.827180 51.077712 52.618065 7
14.415735 5.566459 50.458950 6
1.289043 2.161686 27.079520 8
2.619300 10.628848 47.729954 4
33.247892 9.935962 34.879411 6
39.990070 35.926749 19.926849 8
32.494740 19.724123 27.983691 4
27.812941 30.441556 33.679941 5
32.020870 12.847979 14.065415 8
28.763774 36.541223 4.748950 6
42.035616 14.548571 0.142817 5
39.400104 37.420261 51.238093 7
54.250555 31.294199 9.705043 8
16.324674 45.438801 25.322685 5
5.211541 12.457269 34.945900 5
45.158174 3.267705 31.089042 8
15.357691 40.722694 42.651676 5
43.888183 3.545562 24.117331 4
19.229206 49.750248 42.901858 6
37.446572 55.024827 46.141331 5
38.274448 48.113221 9.775831 5
41.069237 29.258542 43.520590 8
43.543840 5.134684 37.629195 7
14.958786 22.928605 48.208232 7
4.690233 9.285666 54.276857 6
21.977886 34.524297 23.950071 6
8.001095 18.035261 31.601531 5
27.848905 2.555668 17.555341 8
8.802708 35.134299 40.424773 9
28.188528 24.099604 45.018888 6
51.743065 5.526973 30.968148 7
27.196620 47.025390 21.811263 6
20.004816 44.178925 38.749797 7
11.539197 48.221956 51.454977 9
5.328796 5.674716 6.253571 6
0.893948 28.593286 30.869614 6
27.958777 2.797094 7.104947 6
17.675361 42.162113 0.558009 6
19.807135 45.801579 31.702297 4
11.407937 4.219519 44.285979 5
53.955034 17.149423 50.157740 5
29.688244 49.914314 37.719939 7
14.828990 16.661821 31.764408 7
52.169207 22.493857 30.035718 8
51.173744 27.768578 25.625589 7
38.655834 24.414249 15.802901 7
32.912422 10.553105 7.457278 7
18.609021 19.729534 36.758992 6
36.126369 40.018229 24.043233 6
10.614173 53.179634 33.725509 5
41.796059 3.515020 6.161339 4
0.936771 39.579980 27.889011 6
40.886316 36.156538 44.527009 7
3.789161 33.329005 26.629808 5
22.176825 10.454355 27.676556 6
25.466614 46.736019 42.235726 7
18.165559 23.874543 15.956922 6
32.300697 34.292011 22.969023 6
16.417038 38.708737 23.474764 8
14.111626 40.574992 29.790221 7
16.116689 21.939605 22.329463 8
5.383182 32.637246 19.234127 5
36.071835 16.201830 4.909123 6
1.205939 33.807818 51.973562 7
46.133863 10.241142 41.594946 5
32.393563 23.472087 8.114940 6
52.035150 49.690568 37.370703 8
35.227646 19.557908 20.458360 4
15.202129 28.174940 25.579996 0
27.880996 40.401278 40.569591 7
49.950419 53.558554 15.209637 5
22.473799 24.563831 33.524871 6
24.332690 4.685987 45.469827 9
1.652041 10.801904 40.770027 0
48.320289 49.956324 50.270837 7
38.007469 25.811276 28.953441 9
45.266935 21.478696 29.537947 8
36.197092 48.722697 49.245159 8
10.234943 5.834496 25.209821 0
27.616857 26.968199 11.855429 7
32.220428 52.760145 19.050270 8
20.859393 26.604921 10.129454 6
54.953006 24.072208 36.486192 3
11.834338 0.051168 53.861978 9
37.984907 49.512629 29.097942 9
10.994862 34.593457 25.016426 7
10.045842 41.458686 24.148548 5
31.672358 28.528174 51.634572 8
28.947470 40.391966 23.907853 0
27.337229 29.494028 23.905697 5
50.542272 44.708035 43.270664 4
47.879363 20.734564 48.995910 5
20.835980 43.572551 46.360436 5
25.070489 28.619286 49.339522 6
1.805355 25.692556 22.380861 5
18.999312 42.181914 8.262900 6
41.351764 17.569184 49.128616 7
37.682752 6.672893 24.212093 6
29.123890 9.416176 43.762174 8
29.534859 28.979338 4.903706 5
53.809023 12.498010 20.650672 8
36.214434 39.670216 1.455143 7
27.535986 19.874691 34.443709 8
24.533415 4.835347 1.413977 5
47.188553 26.869425 45.753218 8
49.605638 9.191557 14.375157 4
31.497982 47.708489 11.434439 6
4.925366 46.313188 33.938641 7
33.717515 33.169959 0.866066 7
28.764738 8.864087 26.012632 8
35.562982 7.106930 40.831745 4
37.167825 42.951972 31.432783 6
45.634469 16.845889 43.689576 8
13.367103 53.903789 40.298881 5
23.143765 31.624869 14.460617 5
24.789633 25.933702 18.171503 7
34.832702 3.896387 6.585203 6
50.007082 1.235377 49.237534 5
39.951945 45.140402 37.452042 6
47.124929 14.059674 50.915032 7
27.974783 47.084351 2.409281 7
13.145299 46.973739 44.793445 6
23.915252 0.363476 12.264888 8
18.448831 38.603493 34.867923 7
30.848209 6.178307 12.441200 6
3.432735 48.297417 12.396200 5
8.183381 39.671582 17.679417 7
6.255740 24.079891 9.615491 7
48.760224 16.959189 18.899115 7
43.449294 38.739242 6.979489 6
36.247827 50.942344 35.676937 8
48.998248 39.669684 11.113867 6
52.966289 12.802361 27.552547 5
6.511811 37.011792 55.102253 6
7.557567 4.293824 50.303605 6
26.587395 8.240125 32.619453 7
45.484775 22.999959 16.123754 8
42.270062 14.500447 30.580651 5
4.102204 11.714160 16.258670 6
15.846103 51.873522 7.546369 6
53.144034 28.577178 55.227758 8
24.488338 38.251061 11.737844 6
42.119383 33.318754 37.948540 5
49.473006 41.951152 4.254281 4
12.712382 11.153840 5.872157 6
55.075998 43.452389 37.784546 7
10.529350 32.353783 2.845423 5
38.986494 42.350182 17.346937 4
50.731193 52.002831 2.692651 8
52.525521 37.440815 46.627509 5
7.448736 21.572708 22.592800 8
12.025391 6.591319 11.116469 7
0.987622 54.740645 46.418552 6
51.601338 21.806778 54.774885 8
46.710171 32.636250 0.202009 7
0.342158 21.353773 12.137821 7
43.476183 45.927996 31.487812 8
7.058965 11.323137 9.969425 8
9.492599 31.844223 51.501481 8
53.485840 14.993002 14.146770 8
13.887341 39.438010 13.686046 7
22.403974 41.948159 21.917981 3
15.679470 33.961436 40.125149 5
4.030712 16.344857 25.689206 7
4.435292 28.002918 48.593890 5
14.111928 3.283711 30.453772 5
35.794223 10.530802 54.610725 4
10.382294 6.135971 1.442809 6
27.873437 21.689616 23.147239 6
30.271431 30.733046 45.182250 8
42.183783 40.050366 27.532230 7
52.985033 10.802331 52.880974 6
11.216775 29.313275 37.433880 6
30.912368 40.757940 10.773903 3
15.627877 51.946846 15.907227 5
2.152431 41.788264 14.646923 5
50.603747 38.415695 23.803920 9
44.239586 8.885399 9.913534 7
25.832360 44.895957 28.293585 6
12.532119 14.786365 12.554013 6
42.108710 18.508776 20.236239 8
45.276903 49.415573 39.152374 4
5.025778 3.261260 21.300803 8
42.895890 27.738306 3.387077 8
54.221633 0.545107 39.833626 6
20.530461 0.779827 28.712993 6
0.254884 38.123041 9.003601 8
15.241387 48.577854 36.189121 7
21.896791 14.676648 33.232095 5
54.003696 30.588507 44.038348 4
3.768064 22.746581 28.407051 7
21.940208 6.091581 8.866160 8
17.294534 16.037211 3.924822 5
29.384924 5.195778 38.228286 8
39.309060 19.373068 26.565516 6
41.185431 32.579241 9.398367 7
25.661023 23.333446 6.252595 8
26.893642 24.845113 55.098773 6
14.763800 46.164795 12.094117 8
44.359878 41.159614 41.119120 7
20.002216 42.592754 15.155023 4
38.967289 1.043222 28.763258 5
44.191809 16.787239 36.872337 8
47.163266 7.551040 48.301272 4
33.707936 44.673080 5.583785 5
12.326764 35.681267 46.398174 8
22.312498 14.406260 15.049678 4
8.604768 29.377653 13.949806 6
21.206548 6.979249 51.233092 8
1.818963 42.278057 44.369378 6
30.947946 27.359261 39.117296 7
47.122431 10.471712 20.873206 5
41.412967 19.618935 11.581940 8
36.227558 48.964564 0.686757 5
25.338978 37.616569 34.361311 6
10.460258 0.644486 5.737135 6
2.651398 17.945330 19.034668 7
18.971630 37.023304 47.865838 6
28.490486 8.035366 50.593014 3
24.677320 19.460266 50.053150 6
10.149316 54.332563 19.532937 9
6.490814 46.826433 46.838743 9
16.000950 29.998503 6.458692 7
37.548178 0.406158 1.179907 6
41.264201 24.534447 48.646032 6
10.742835 42.511293 55.354685 8
14.227234 44.197466 18.783429 4
28.970978 53.961557 1.636390 7
26.913608 43.193079 16.017324 7
25.683511 14.939757 23.612834 6
10.698450 23.601648 28.409932 7
26.604253 54.993316 41.321072 6
35.978799 36.242253 29.914638 8
33.648613 24.205091 1.271682 5
